"PC3"	"DU145"	"LNCaP"	"22Rv"	"WPMY1"	"VCaP"	"MDAPCa2b"	"HPV7"	"HPV10"	"RWPE1"	"RWPE2"	"NB11"	"W99"	"PWR1E"	"DUCaP"	"NB26"
"63897"	7.62411785631823	7.95682021620483	6.89202680871072	6.73792416097501	7.05588324647403	6.60364441008432	6.61048028546208	6.6848560953316	6.50175778816228	6.67936308639408	6.77617370181404	6.54025715510071	6.71263484723045	7.00495639395722	6.21958648256927	6.47332882627382
"55848"	7.97718814483067	7.73559566951552	10.4462424776518	9.37962465383834	7.67107723137424	8.55712196329343	8.63896886584804	7.35134901605649	8.45601710852598	6.86563517663421	7.96247188692353	8.23249105608315	8.62293704139757	7.85766185067872	7.24503643328145	8.06172836620959
"55178"	7.58900971335397	7.76120884528209	8.49513004084233	8.2422534538908	8.00295839845038	8.54637155144123	8.14994140540855	6.10868170886799	7.00064439672724	6.73883621510268	6.76747341777389	7.32216301976674	7.18651362831674	8.72048402824154	8.61981598259461	6.82561055600794
"64940"	5.58670363427994	6.32077258774283	5.74972660900783	6.67760870318043	5.47049672569498	5.9053225752878	5.4083141310738	5.17921436745937	5.12117874243477	5.32078682068705	4.83080471720085	5.70333586627928	5.22525515157414	4.94692499087106	5.9172737194042	5.05340034044881
"1906"	5.23358997141849	6.21296970242894	5.14501584121645	6.12647586182574	5.54201553888417	5.03810300286862	5.07750572904876	9.50733578650092	8.96067094470894	8.85824138057065	10.2358735428134	8.06708262719512	7.27043302787816	6.46128650633618	5.45048043659969	8.90588589484169
"29844"	8.73875461644543	6.93083078256331	8.1496205158654	8.28938141798561	7.94204006477831	7.97507426224214	7.81351029314914	6.80855245762759	7.29177348325694	6.90629919608569	7.0970857845265	7.23515285982522	7.61358611316819	6.47832931698115	6.74859552056188	6.66534986162569
"64425"	7.18445388337166	7.77703786087742	8.12672613911428	7.59487992537267	9.25270816331477	8.13741886493274	7.93136534144865	7.25875898950752	7.95542476468423	6.9225289113655	6.82390153602778	8.31536283851957	8.13992468117709	8.46283927584319	7.56414701004356	7.6277737116449
"54942"	7.8533957482573	7.76744381268036	8.35544352454515	8.79773818484524	8.92231328399221	9.07806856853148	8.43559743108667	8.31081432992634	8.47972121097271	8.55643393478268	8.01531530736536	8.65962005904148	8.19958425006787	8.39734287969358	8.87994064499848	8.10045701287439
"55281"	5.11865977661986	5.53424614836036	7.8070844209627	4.59598318768125	5.16165299439266	5.17966754058787	6.11737621269611	7.31191146069184	5.4936438443712	6.63238162694801	5.71053504238774	5.2399153087999	4.92692579455824	4.59085955871135	5.26087591523759	5.23576461945058
"79269"	6.13624063792282	7.37107981109568	6.19442216245461	6.86665181736794	6.94702490286491	7.48103817828649	6.84291046649657	7.11669198228325	7.01944281833219	6.37920282720754	6.04059967565006	6.12421866675069	5.47862612129675	6.73073229521282	6.79668020615971	5.94317064245983
"79675"	8.71146945970336	7.78290376769045	8.71074624939147	8.49548702894354	8.32998458938188	8.32461591119716	9.43860094903601	8.18034539468016	8.58505076136067	8.33141012821625	8.10459314751463	8.09776331573094	8.19559377415266	8.42919517801693	8.56251261870814	8.41592596950507
"79694"	6.31751633835202	6.15529318683396	9.06652703429044	6.52447263718162	6.57481725105444	7.72915809858023	7.10270445847678	5.49822345457661	5.95478220536515	5.97431529553775	5.47025057766435	6.18404217417015	5.95926519855408	5.90500984142087	6.16193490533147	6.01100737872463
"54069"	8.96444816481063	7.96153630319406	7.80649541169916	9.2220734400275	8.66096123811292	8.97623551351898	7.61871456436655	7.54586141337555	8.35596726826535	7.59693317812796	7.50203016950893	7.71658709127898	8.27567479447254	8.82904471075483	8.93766819774823	7.08068386778828
"25789"	5.35995711837195	5.78313758511943	5.89010795196966	5.74011437914459	5.8057459857749	5.85132083369632	5.89304368835049	5.5261966016908	5.55746738854726	5.2994079777161	5.62384131468963	5.59160481371086	5.83434555426151	5.58221880879008	5.92016148552874	5.87846207589043
"29078"	8.25316371462437	7.36917696114466	9.45275378450172	9.72130991864052	8.66108715427902	8.87473415775975	9.24461957532291	7.58442024186564	8.12548467461513	7.78610673514813	7.23555106146522	8.00965235595507	8.43985399505112	7.27056968389393	8.88164357823632	7.47873379376643
"348995"	9.31244191490604	8.70842896921477	9.02952365608125	10.0251488318889	9.0883376315239	9.21219695099155	8.45519338786259	9.17785241715775	9.91196920505876	9.24531597343149	8.7851637066304	9.36201138468474	9.43698921261671	9.8598271106915	8.99884971882907	9.55104331041638
"60526"	4.65424073896839	7.01442044356271	6.99080003341434	4.44610298594	6.61311726039677	4.52257087120037	4.71077277670495	6.31916904193334	4.32036660862825	6.26641467867434	6.18048921112065	6.48155531506852	6.53702104895909	5.83555644552664	4.49691652260553	6.4517046036256
"60686"	4.58533142000774	4.43721564817255	4.43463765323719	5.45884160325128	4.5160740942139	4.26545154646504	4.74998193585125	4.50797757226835	4.8597994986314	5.03815453908621	4.96083844434724	4.25289920097113	4.63550708230156	5.63315461469498	4.38371341998334	4.07443269348483
"55765"	8.31944811249914	6.06856970713172	5.52647086362168	6.85075042614145	4.65519494364805	5.03750061822375	7.81708727830474	9.72138088608232	9.76305758119626	9.50487325282002	9.73912540862615	8.98080369616655	9.15747103220537	8.48604862938539	4.98423636505676	9.76937074385118
"57664"	4.31765561969422	4.68624610746727	4.69011769916898	4.76498264586213	4.86964079623522	4.60291445424838	4.47126915937301	5.20932981540482	4.77665903635695	4.89398826732617	4.86710808935825	4.43890161872367	4.56151174326563	4.72917003654416	4.68832564183486	4.46933555801014
"56946"	5.85624542927623	5.34206216779168	5.63315461469498	5.79673589367625	6.11036855090883	5.22301449236025	5.77344365328926	5.1352716126466	5.28508216019348	5.18631316800305	5.01157526176209	5.24843222236718	5.18021432722993	5.3960715287188	5.44567450375324	5.3920641440928
"63917"	7.88852490455974	8.69910715065578	8.85691425717236	9.07907424797788	7.67841106094713	9.5888136221327	8.59337040322761	8.41192635922771	7.41222529559263	7.84854824223343	8.0500529027046	6.35861661054473	7.19865770092116	7.56467902337414	9.18318926479681	6.29109878247432
"51316"	5.94590666661846	4.88901758307486	3.82842294847392	4.20979196327253	6.31959694520299	3.96672215758881	4.54035997101919	7.03804129572691	8.30086527044802	9.06503240921367	9.35737610191462	12.2969708111023	8.60929022525061	11.4570975783747	4.39981337206077	11.8005801482032
"60493"	8.34746811972871	7.22055077674203	9.06555270654725	8.30649828388525	7.89403292643332	8.49044200427835	8.73201854349819	8.07918425977125	8.2361134000654	8.09808575369762	7.44759229347341	8.26495584823803	8.35572641906669	8.26815895107341	8.26759319860999	8.27366373321071
"55500"	7.57974851142	6.68355186449481	7.91694268325512	7.74429854660758	6.4895944222083	7.66435680829072	7.79671001541102	7.41387307517767	7.42118644910153	5.54622985670934	5.27840121402485	8.15325879218636	5.77023732459855	5.65212384036706	7.20216433436659	8.37774092026423
"317762"	5.40865040934832	5.45928394851456	5.8158412388003	5.41484933629414	5.6976436660757	5.47902455148223	5.21300393565049	5.40045075608376	5.41188912869387	5.35653537770928	5.98753705129815	5.81587924186668	6.06944600346839	5.66388827808921	5.4997034489276	5.58503553912195
"55367"	6.24180168683253	6.16986551372717	6.48964190560185	6.95895817545912	6.58995115916141	6.27951706962978	6.15184406120934	6.64159494986665	6.99799169129463	6.97655814196108	6.89007195702618	6.89590864889823	6.66858513717103	7.33516210167435	6.77979709434963	7.51785556392494
"64342"	7.03200213298628	7.28438861965636	7.23948045593443	7.33243960606609	7.01529549692946	7.30789542307946	7.32458580480462	6.92323803550626	6.48376735591145	6.59001962577801	6.5750212306404	6.12156435182546	6.15478252378746	7.72202123370855	6.86619944582376	6.46738977739489
"55298"	7.30936315828329	7.20232669691263	7.192736861596	6.91111997170217	7.26510986805367	6.55988651994072	7.04244088312373	7.36734533632691	7.30004363014968	7.1969700022624	7.13488854002252	7.75948320703562	7.46992345694176	6.632417482634	6.89777146949709	8.10634893254916
"64897"	7.15717027764674	7.15584535754027	6.77303204422838	7.17568455058465	7.38258361985286	7.21502243397284	6.96574030223409	6.15750795878666	6.94122501453111	6.62193849279006	6.46405432270002	7.08121583153521	6.68253378104752	6.79532967414969	6.7197324214548	6.8138462825654
"55435"	5.667362930577	5.77166864254351	7.54637393252848	7.73230178281811	5.99827834862916	7.7794467342901	6.63976499449053	5.90337289819775	6.10378623272745	6.15942138554349	5.42448022236286	6.01950277495185	6.26416386143319	6.45898889585924	6.94515438738841	6.08626424222741
"59338"	7.12880226442907	7.87405479326885	7.42931929425203	7.17152259036006	7.19801959140682	6.49292126256691	7.44156715392818	9.71109236693094	8.94644647533591	8.47227275378702	9.51824349950289	8.52577893106332	8.6618238086247	8.79690092212974	6.08693063628095	9.35488161777874
"57124"	5.86056202565521	6.15270303522664	5.96738178888484	6.28969682166698	6.69499084425616	6.13498126877972	6.03054640390331	5.82935253217124	5.66288560437577	5.7921979321097	5.99977403918148	5.87547643942298	5.89893491201046	5.89406603727415	6.0991205816764	5.90014956756581
"4649"	6.91281134295735	7.61711756582922	6.69179710097254	7.06359544029169	7.20472269099596	7.1393467870134	6.60472827801022	6.9912830141683	6.85075042614146	7.02460989203336	7.47270887767896	6.80583785838702	6.93507367007566	8.00407580396916	7.11735832492493	6.62317765566231
"64417"	8.26819721251004	8.41570379991231	8.36805522281901	8.35870663387775	7.41695826992163	8.15844540003433	8.15902502061073	8.25016342304059	8.09662162049049	8.66874787697969	7.78094694906414	8.10939842609366	8.54794940401895	7.87459022758608	6.50441699281104	8.54674991618467
"51002"	9.85397588392056	9.21077642773205	9.11733367172068	9.17939012188227	9.49442843304291	9.32694856699976	8.94918492822149	8.734364376118	9.57713400427775	9.16543600819791	8.95264991831451	9.85207354164566	9.68936560216495	9.69043765701969	9.31616582957489	9.30876137030328
"51388"	8.40723156675551	7.82524515858284	8.71812591579189	8.21051829188387	8.36384680329095	7.89655907350646	8.24070425597105	7.90640974407047	8.18032553429245	7.89965747252292	7.44151405008163	8.2013743050346	8.5618389780793	8.35824009459753	7.23786751091642	7.79337279018644
"23596"	9.86669130449065	9.4091017695735	4.0075912858989	5.48693232556318	5.98140187495231	4.83247492416979	4.42031202057235	8.91246935101528	8.12339251526812	8.56152509615026	5.95527132053929	9.00986647674224	6.64620155089647	10.2814704174846	4.91102690283189	9.55354530606852
"79668"	4.33978853249288	6.89635130559291	5.14571725336841	4.4905913126273	6.59884384590177	6.36246927980199	5.41613521901096	7.63833561413417	7.85424580366885	8.68141690460122	7.2196937644354	8.28146566181701	7.46491344156969	5.8880490787721	6.62625343021787	8.23151427662938
"54956"	6.83318494502547	6.71120840673505	6.91466787721496	6.96666291478013	6.87318351721592	6.97384931535205	6.82856506443391	6.53372265586104	6.45138785580759	6.77669596975898	6.87763132964428	6.52296712456095	6.94036409528917	7.9581150722513	7.04161657816229	6.15917351125062
"80196"	9.18285453289458	9.04405902352031	9.24202850695529	9.24107211378313	8.9663234811076	9.45049996712134	9.27593828820657	8.29614196499614	8.78906904230608	8.73078971960091	8.69086836718787	9.05730817798793	8.95965202760305	8.39589758994992	8.97431545368129	8.76198566169708
"80321"	6.82761738456321	7.44023054612746	8.04331473535553	7.3324396060661	6.93810469107522	7.21459512231816	6.71467335140012	6.06087777050838	6.49293110819924	6.22576229672618	6.92415794309619	7.00542835743331	6.84090985757713	6.56994509894671	6.61691952485368	6.49356451705966
"79710"	8.6358365787264	6.89940948869903	8.27493997251214	8.21920184454753	7.22415736419707	5.5545498627549	8.85965970078894	7.3606586790737	7.94826513607338	7.16533298381988	7.19743829602061	7.220856428153	7.086872576488	5.4781299070712	5.63475247650889	6.61789055565843
"54910"	7.44674026986629	7.60318375669609	6.63032454264084	7.09872980292797	7.59645654324586	7.20431540913531	7.04309039868366	7.19865673279351	7.10907410925345	7.07831141038451	7.13761621206618	7.02354682394092	7.3508311277675	7.43340854894258	7.40246657568091	7.31253037083516
"79585"	5.45822201766634	5.62649951110831	5.94171797134097	5.78445773124599	5.83284869636082	5.72821853427727	5.71292503997405	5.75381574940206	5.90970275561152	5.70891419863078	6.03513736519529	5.44469496203116	5.62531025151292	5.8902302137033	5.55032064796732	5.57785410776482
"29803"	9.54141942112251	9.52579740759596	10.4172415546619	10.4609003983274	9.06488948240438	10.3977812357625	9.61808804953526	8.30854463477045	8.37769241941557	8.84775435708982	8.36270839387627	7.82611375156162	8.77996016999301	8.53669040260686	10.5054332744841	7.44024579560481
"11178"	4.10087490208349	4.29365370392187	4.29737403783881	4.30170004637035	4.09849527439685	4.25903738485339	4.36713746202439	4.24923672645538	4.24490971326433	4.20443793041165	4.17310257286005	4.14717462590454	4.14188805295032	4.14425037721719	4.41614338121796	4.35056727405412
"55258"	4.76259532885671	4.42558203537368	7.213096964877	5.27498862644827	4.83175156307721	4.71635396093997	4.60793000650219	5.70808643169082	5.17537664001773	4.63500366287812	4.73576151703204	4.71412781855922	4.95339334717121	4.76150740391636	4.67221922345323	4.73953065700402
"54509"	10.5438921924977	10.6881827069415	6.32487470565879	8.43539190766255	6.74368401672013	6.23091227260935	5.88830968586026	6.44683353002153	6.97383439613322	7.20124695182888	8.42069972316574	10.2357010055614	9.81365179120745	9.22656867144483	5.81822087211506	10.7783475744222
"63876"	4.35748166274979	4.50039995573543	5.10440404775357	4.51068417293973	4.56295512134173	4.75867213225997	4.50373493719159	4.47953107353747	4.36170624020734	4.26007484941748	4.5452356669749	4.44205623163981	4.52830875761029	4.42867524731657	4.93722802708728	4.54330171269125
"79759"	5.86813970861241	5.62636225865475	6.00253338825954	5.65914523489425	5.46929475276424	5.25035165575323	5.64070696858305	5.49435487542273	5.44190940890667	5.58604382168223	5.25600640139994	5.59217757306144	5.66314918912781	5.50497542455846	5.75977662921592	5.70700921896
"23556"	7.44693871066858	6.62539100921866	7.33886517010472	7.75134852830657	6.93969225025644	8.21280774837958	7.48952345090518	6.5878550727536	7.18169894771634	7.35784917731979	7.07729665508978	5.62490250505335	5.79827886678816	7.3785356971707	7.63345927037737	5.67696805839084
"55790"	5.53592961545732	7.89161334335609	6.58903646477382	3.94008442777034	3.58059815212123	8.38286577583027	9.54760420497248	5.78841114681225	5.88832454801998	6.40072725265038	7.91935898638237	6.2569250091393	6.62181111854996	4.66028667713702	9.23141564431186	7.67141737435117
"741"	6.56581605567241	6.41528720226847	7.49801626588628	6.84879734117349	6.58214956433369	7.72263572294974	6.81463956738736	6.64071375505536	6.76795549110729	6.1991072170534	6.44411481245066	6.96014379161763	6.49570758461279	6.30885708591732	7.99662728388702	6.66750730147649
"79006"	8.18232591488695	6.91382071344332	8.74072762455588	8.57261958231874	6.68255658813178	6.81111815326565	7.169680188705	7.10104382079678	6.83028837561086	6.68955717605636	7.04379401028584	7.14128994312278	7.38495912829937	7.42186242137419	6.36680669994418	6.8296721328112
"79803"	6.55892523932273	6.83577018900967	7.24427413390332	7.04573475870759	7.03119752585169	6.85765311312226	7.21475322176952	7.08006790892008	6.94783494022261	6.54956612936121	7.08869599028825	6.89106759326843	7.05639071634953	6.95032890835859	6.66501018706882	6.78286246984351
"55048"	7.60649742774987	7.36170628460313	8.51931374201904	7.86003681906501	7.62043932203064	8.03412403064191	8.50778270616769	7.54949797184701	7.32363174622024	7.08185106236879	7.55433865425465	7.22883257315903	7.09087628563388	7.2364501337506	8.11332669175256	7.57026270358326
"79614"	6.19398060280466	6.03937430026324	5.11281620709733	7.46184792074379	6.64245007478095	7.7183692317444	7.3485441508677	6.84362882393603	7.44553038613619	6.89517246648357	8.64988631138301	5.24728295386491	5.48133268283467	5.23897681763892	7.01276499561309	5.70426984759568
"55133"	7.38161025439858	7.24615986026404	6.69136091816777	6.49347547119604	7.4647523147184	7.2450806123608	7.23426894985198	6.38545647473355	7.16318686313411	6.79176680776304	6.45989727393572	7.3702772648465	7.38492424449411	7.60308814908851	6.43856933463048	7.17400989636892
"79874"	6.34192976041439	6.54615167485718	7.64002425378151	6.43806794380797	6.93008006712761	6.88457257807403	7.66344499413857	6.71476618701667	6.38654048381075	6.49039362301637	6.54647401724016	6.51875388150888	6.51501102452455	6.49792051413919	7.40970388455877	6.7543524162125
"64129"	6.91790956658214	7.11547312194031	6.76634104615948	7.26251792189836	6.48648006641541	6.86820128988203	7.07464309514128	9.94888919579553	9.08687938969035	8.63972967234157	8.43872590675455	9.54933383667694	9.35949899369465	7.07139207711364	7.13681194533501	9.91426555710789
"10894"	3.53942239453243	3.81663276617911	3.81143288241945	3.84752874243099	3.78794446421794	3.735330719811	3.90280852824282	3.61069178195411	3.67554855559532	3.62818114200165	3.76093379127195	3.53449247307879	3.65259870702583	3.74783486689144	3.86448942797155	3.60507382512525
"55093"	8.96137900666958	7.40430679329344	8.17587029107496	8.26146653103543	8.78284878207366	8.5171771430198	8.70616469866527	7.23826629668409	7.62925156451063	7.4666095578673	7.02446774858793	7.8676631423748	8.33196174733176	8.67811360697294	8.36613272681474	7.97538956295649
"8270"	7.82446519746391	7.03550104213253	7.96893933096665	8.22290269653233	7.54650801815515	7.73316055101236	7.5105929534919	6.95151964851148	6.87160948031685	6.9250729305147	7.01412853999389	7.27618569104306	7.53123884244184	7.0108515792908	7.35779454201823	7.14441943804928
"54877"	7.20463054477527	7.22014499695261	7.99206141003455	6.72853727947964	5.86362819242228	6.81029741533133	7.13378746985959	7.38190119213921	7.13394501236183	7.78428279421813	6.21601293461727	5.43286857934582	6.46347310717353	7.31147928899905	6.88134689630174	5.43333932020288
"79169"	7.92915495180338	7.11052526507399	7.56067690836365	8.43462871146386	7.01730980769405	6.51193640396021	6.98799751173271	6.94019822200519	7.25098571056098	6.8602076298237	6.70833782821889	7.20339200707013	6.70333732721117	7.45623554091602	6.66854213965287	7.012989079455
"80760"	3.9522107734347	3.99551606794182	4.53616346015064	4.20395952913231	4.04600528990189	4.22898830994027	4.40726808336858	3.98317288896149	3.92668036839683	3.88201026178792	4.33213560984886	4.2081052790791	4.1223192462757	4.05519748010142	4.11943264412502	4.18845044795274
"60490"	6.39851468092024	7.81038708823766	7.51238419590035	7.81825442670523	6.30577340024365	8.03650809322079	7.35735676927541	6.98080802501207	7.35520006151153	6.75797594151694	7.51983846790798	6.55357877150689	6.93018212246292	7.22325598495416	7.32859852881068	5.91259592649777
"55210"	7.99897730442883	7.3268960517648	7.92326603001282	7.86910039643003	7.92970976760777	8.03028997899135	7.58839833001903	7.3421096996317	7.54042590087986	7.25167901390064	7.44586154283503	7.682652373332	7.86214218276743	7.40674762000016	8.08693755085955	7.32700024380175
"54851"	7.76076639656403	7.36106754485911	7.75423044299851	7.89693434307777	7.76592041801762	7.77899190816845	8.03152381804076	8.11722761352229	8.4001136985881	7.88821184907175	8.0611122033581	8.38022500060644	7.70935072236953	7.7261897183953	7.86932043305371	8.03063822562638
"64598"	7.41634663445068	7.68853156785196	7.48764879125635	7.43500362238381	7.03077605547325	6.8664314468868	6.94144418039961	6.89268617303876	6.4395317515059	6.80706565998605	7.12005661985157	7.08485779201934	6.8202445197346	6.95348422887212	6.77568792908578	7.02734956637708
"51236"	7.82955176763665	6.98049171614813	7.96325389015876	7.71956936326095	7.85273054137389	8.16207542719649	8.31210549213138	6.7429700386713	6.94009002254319	6.6275777233064	6.82636891741634	6.98295148667273	7.34499231749191	7.23936740097963	8.52723525435743	7.07724532517977
"9274"	8.84592689031371	8.59798742334157	8.12043094509624	8.83345495868478	8.83941911968315	7.85359040045993	8.06913758331426	8.0674590583727	8.12598627861809	7.95045395631001	7.89838463629151	8.01203487511754	8.16505061303268	8.46670763155107	8.06899164971591	7.73633433177394
"55751"	8.530517043687	7.69240894083517	9.70786367133785	8.56142250962862	8.23509631959128	9.25239572854138	9.35326119029457	8.632923753346	8.68092252615807	8.61755915162682	8.90834013969637	8.81231963926454	8.86694714137804	8.54459287541616	8.74554603708908	9.08152200836777
"78992"	7.25879554297155	7.04873907610303	7.20703275589346	7.04350208003405	6.92530707591485	7.00022680398849	7.51102081935728	7.19000157432336	6.80046104139275	6.75394558563889	6.98693047378957	6.84576394826877	6.4888521940231	6.58623826334671	6.80921472752327	7.0847066581991
"5827"	7.8304044209593	8.94704815986297	8.20562904321993	10.4727716992579	8.65744914028447	9.48822311904186	7.78744423899005	7.61127463539786	8.12725293990032	8.30105054351585	8.33694124815295	8.67419693099648	8.51788718426094	9.23579958579419	7.77137142364909	7.76924730222207
"55105"	6.90841051798937	6.13098109206636	7.71640741652283	6.78195218635192	6.0448494244615	6.70648913383753	6.40569052398575	6.50810306085339	6.64636882130436	6.6850674963187	5.59605630338782	7.3627254412064	5.66915201092259	6.42330614675395	6.44170826066027	6.74487729451303
"51167"	6.46685822311949	7.65742518671992	6.62918032904	4.72032910660262	7.28533510810243	6.87205692695943	7.65785962857196	7.42386327048214	7.9682061003293	7.71913918193087	7.90044239764924	8.20040224808739	7.81422742015597	7.11749780171996	7.64050366983903	7.95502321695236
"56474"	8.09628906674453	5.99105917220168	8.81076353472988	7.01508811512116	6.88542829248176	7.5491289622669	7.23914023931395	6.40780123032535	7.001801864535	6.65215659769685	6.72839269153544	7.64687582753186	7.21628456790703	6.73856547592502	7.73168839831301	7.21306334214605
"54882"	8.18440312250149	8.3305584946636	8.40998987021709	8.36537532026288	8.28808220906271	7.79066552212302	7.91185713587899	8.07633157858259	8.5999374131457	8.00186896647461	8.19956296366368	8.32373106774094	8.18342243301013	8.41540385129823	7.43279850624469	7.83496016881319
"51005"	6.23768809474278	4.68312739021554	6.42723268173132	6.06239308361411	5.89795996459816	5.87997917975321	5.52187025784942	5.7374432397155	6.12487494817786	5.86665865895392	5.88488971872862	6.36759479350271	5.94800681892871	6.20534469663027	5.78291304054052	6.09866554619672
"55164"	8.29165163618994	8.00090627334806	8.04837237893762	7.90740905139395	8.04229527434816	7.76562269315735	7.85816895783676	7.05502158534074	7.11477061245931	7.53763808677196	7.46450041059595	7.78529776189754	7.72577415121975	8.04089775183157	7.21080208569893	8.04096646205135
"64324"	6.09925717493824	5.63311321836801	6.09567031227615	5.6895614661355	6.2218823498856	6.12151354623309	5.99360321300357	5.95887652808419	6.19372016081128	6.09984619330581	6.14395015930378	6.43727378905907	6.42432765827765	5.8654160671812	6.61402896043792	6.39022074314496
"79760"	4.63310753767746	4.6102325319075	4.71635865723552	4.93667035978167	4.72544618159192	4.94210019914307	4.95958287924429	4.77519322310819	4.4873858300735	4.4075420577995	4.69349308265121	4.79762537856732	4.7349865209541	4.8057119511501	5.50293960921011	4.67297968547043
"55778"	5.86491226523376	6.60197686208402	6.00744823019336	6.13621166056986	5.89839812746915	5.48849238728789	5.72068549313581	5.36740308290735	5.55452773787067	5.43105283668227	5.4837982291099	5.3226701987727	5.40491301696273	5.61757877328988	5.33712440930031	5.25588776775263
"54829"	3.38215791146775	3.33963069197216	3.34807287316332	3.54978459237628	3.68054761733696	3.40811172925644	3.46986811233259	3.41122429772419	3.42227564767811	3.3132282142035	3.35226699352693	3.31263567988025	3.42965995726173	3.49879317577502	3.41012926665862	3.21746509410351
"79177"	6.37898683321005	6.61108068286318	6.44862680641333	6.5473679654301	6.78143209358486	7.0369350980221	6.8770749756213	6.38725352000217	6.69385534848043	6.34344056701009	6.42796700111124	6.60744364572948	6.40452750238706	6.31323321863822	6.85455736426925	6.33438575883556
"57419"	4.06589657203723	3.85233235674295	3.94558055954453	3.95203445061695	3.91342678727038	4.09138386343239	5.21425951368591	3.91743429898736	3.95663072280357	3.75027431896007	3.81128584486193	3.70080471412458	3.79403657694544	3.94657395695552	4.79605007695021	3.76630531531429
"79812"	3.67265720738422	3.53127705727694	3.84281527422085	3.49556864645928	3.54958466476437	3.78086676065407	3.6952120574767	4.67265516864955	4.35492863897954	3.95508265669558	3.69634719638553	3.5212518586147	3.38249445083121	3.67990698878931	3.83830820980086	3.70527015863547
"64768"	6.2489559111163	6.11707720234433	7.50019723097928	7.11912272272825	6.65252749411001	6.63179131616728	7.46243168122592	7.5774418210827	7.41437762479129	7.20082483486787	6.75339638062428	7.20305655886275	6.77049915404602	6.54174854152378	6.75795182910515	7.31725450671852
"55022"	4.45971450592859	4.61653836571237	4.01328572188001	4.09703690801383	4.32289952920853	3.67749430508157	4.15374558727707	5.24321755355507	4.97160958166983	6.19254860095366	6.35081708042023	5.0486477982493	7.77169060264736	7.54092649947481	3.95883792850448	6.7029588626078
"79637"	7.0786314208141	8.02224271455449	6.90762886142976	6.57893362649133	6.58156986136917	6.72981213910605	7.06397492447622	6.51743846933158	6.72446803366724	6.51190559251177	6.83197900993205	6.92619035641032	6.78650816912262	6.93358903713048	6.82075470333833	6.92708555916957
"79086"	7.90514705979398	7.5049530271979	7.95322215400085	8.13672372391311	7.8416346779981	8.72997916467809	8.16721094751661	7.57662716084883	7.55106496565891	8.34809759536235	7.14712526660845	7.29352661224466	7.66851375817441	7.35546531142183	8.76155169369784	7.19802517045116
"10514"	7.49990249683114	7.53595160303475	8.06872757078225	8.0556945251683	7.9697827528228	7.80727491132627	7.44797189332063	7.05410096390214	7.46370044047907	7.22365985603251	7.05339089378274	7.43734400591165	7.6390022163021	7.72004319808825	8.04702831194914	7.59691650039574
"57103"	8.23705259892073	8.47232513356668	8.57957099514976	7.09008309501368	8.53362669488779	7.8504627068882	8.47616909602446	9.69785391298062	9.64789779726456	9.12068154268358	9.50342900848933	10.3504940387128	9.70724067627378	7.49658376637006	7.62824015360894	10.9718898720973
"79991"	8.19128144460399	8.23330065938156	8.17635874976263	7.28106303681065	7.14893432228055	7.45456221539149	6.94892231852731	9.01624012545598	8.44647868939277	8.07750426760803	8.19224313909585	7.5571096558882	7.60904958153355	8.03340176197026	6.8616461354797	7.33808377000169
"79575"	5.92561837073548	6.03141964773318	5.97081676728382	5.36797170324287	5.62035951284768	5.47824877587889	5.5834999918571	5.44190940890667	5.25736655387326	5.47698736297481	5.05713756000105	5.66538616481305	5.42738257947128	5.35983762442635	5.36344543698119	5.5883096179001
"57333"	7.13709286830173	5.78885682631139	6.08656761868599	5.60066347295328	8.55685978508749	5.48667226200498	5.37348972407949	5.29598994967261	5.45773187126758	5.40069731859921	5.42417845580126	5.29263301997555	5.57980676982234	5.49561696771473	5.63408020256096	5.32798329431177
"55616"	5.60449315460983	6.06160004549893	5.31904609262061	5.55304924443575	6.59369270700782	5.74265111368261	6.36944106367421	6.29989884400168	5.8359299163514	6.43973668633868	6.06015809624813	5.85749100633177	5.97190667912618	8.41629444350661	5.93345431254532	6.38710141448624
"50862"	8.0084172579017	7.52420247885363	8.21274537609587	8.13142213220784	7.6557114363612	8.06623427120048	8.40314166902765	9.30880335233396	8.79977911383066	8.07150171722974	9.46519951743334	8.47688427368162	8.57124166560403	7.4458044306056	7.53660742435827	8.29887820788533
"23594"	8.42356964902059	7.87860781927058	8.99138048338638	9.2841075942903	8.85290738557107	8.08154093163603	8.16205991854961	7.89078800331241	8.65008130549379	8.49862589843206	7.63234649835639	8.92980862285161	8.73824436340773	9.20269683091803	8.85661976041474	8.53106957507942
"10324"	3.42467664813901	3.16051143573206	3.18985667616369	3.2491397675453	3.16222308679837	3.27968953886978	3.41383378169931	3.25395918498059	3.1686316649088	3.10400156070652	3.22118285559964	3.194584091293	3.30981118741288	3.34547196765947	3.19127343543403	3.0891657468934
"63827"	4.9994603335299	5.08571509619182	5.24586822152898	5.24873046733354	5.20619731866363	5.24373084522081	4.95807797143771	5.11947443994933	5.07730578145422	4.87963596909083	5.22037913363797	5.07928323809697	5.0237196853358	5.1648473409904	5.29101540628656	5.15693336365436
"79582"	7.86663168092664	6.85539437758119	5.43551319523083	7.79019079427468	7.33955093165721	7.61473334884766	8.75528790892049	7.45729894858712	8.2843196858116	7.40810936509233	7.46948639276298	7.6364714074568	6.94172894657962	7.52753760220002	6.26216122992846	7.0779418865857
